id,School,Gender,Race,Local,Full Time,Future,Effectiveness,Online Supplement,Supplement Use
03576,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Not too effective,Somewhat helpful,Not too difficult
68900,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Not too difficult
66638,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult
57724,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
80036,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all
11062,San Francisco State University,Female,Asian,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult
50930,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult
00335,University of San Francisco,Male,Others,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
31594,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Very helpful,No problem at all
96412,San Francisco State University,Female,Asian,International Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all
21829,City College of San Francisco,Female,African American,Local Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
62394,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
72085,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
71357,University of San Francisco,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all
59786,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,Very difficult
78329,San Francisco State University,Female,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
73902,University of San Francisco,Male,White,International Student,Full time,Somewhat helpful,Not too effective,Not too helpful,No problem at all
66475,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all
08100,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
02185,City College of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Very difficult
70295,City College of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
37033,City College of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
17838,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
19120,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
56207,City College of San Francisco,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
39397,City College of San Francisco,Male,Others,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
29551,City College of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
61588,City College of San Francisco,Male,Asian,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all
95947,City College of San Francisco,Female,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
01839,City College of San Francisco,Female,Asian,International Student,Full time,Not related,Somewhat effective,Somewhat helpful,Not too difficult
92777,City College of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
02696,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
90002,City College of San Francisco,Male,Others,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Not helping at all,Not too difficult
47417,City College of San Francisco,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
32008,City College of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
70555,City College of San Francisco,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Very helpful,Not too difficult
03086,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
69258,City College of San Francisco,Female,Asian,Local Student,Part time,Very helpful,Very effective,Very helpful,Not too difficult
09378,City College of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
06918,City College of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Not too effective,Not helping at all,Not too difficult
45524,City College of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
36927,City College of San Francisco,Female,White,Local Student,Part time,Very helpful,Very effective,Very helpful,Not too difficult
10540,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
41513,City College of San Francisco,Male,African American,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
51971,City College of San Francisco,Female,White,Local Student,Full time,Not related,Very effective,Somewhat helpful,Not too difficult
54141,San Francisco State University,Male,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
46364,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
30502,City College of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
33094,City College of San Francisco,Female,Asian,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,Very difficult
34075,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
67912,San Francisco State University,Female,Hispanic,Local Student,Part time,Very helpful,Very effective,Very helpful,Somewhat difficult
57859,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
04625,San Francisco State University,Female,Asian,Local Student,Part time,Somewhat helpful,Very effective,Very helpful,No problem at all
29017,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Not too effective,Very helpful,No problem at all
32912,City College of San Francisco,Male,Hispanic,Local Student,Part time,Somewhat helpful,Not too effective,Very helpful,No problem at all
13860,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
88555,San Francisco State University,Male,Asian,Local Student,Part time,Very helpful,Very effective,Somewhat helpful,Not too difficult
92617,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult
15387,City College of San Francisco,Male,African American,Local Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
35926,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
03563,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
24669,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Not too difficult
45379,San Francisco State University,Female,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
55865,San Francisco State University,Female,White,Local Student,Full time,Not related,Very effective,Very helpful,No problem at all
41753,City College of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
27698,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
49695,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
23470,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
28939,San Francisco State University,Male,African American,Local Student,Full time,Not related,Somewhat effective,Not too helpful,Somewhat difficult
22332,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
55749,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
72785,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
12250,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
59000,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
27801,City College of San Francisco,Male,Asian,Local Student,Part time,Very helpful,Very effective,Very helpful,Not too difficult
77660,City College of San Francisco,Female,African American,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
14479,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Very difficult
94384,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,No problem at all
76012,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
55442,San Francisco State University,Male,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
20342,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
28983,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
30981,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
64106,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
07123,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all
21683,San Francisco State University,Female,Asian,Local Student,Part time,Very helpful,Very effective,Very helpful,No problem at all
38085,City College of San Francisco,Female,Asian,International Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
54181,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
54552,San Francisco State University,Female,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Very difficult
30392,San Francisco State University,Male,Hispanic,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Somewhat difficult
16562,City College of San Francisco,Male,African American,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
29191,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Not too helpful,Somewhat difficult
46765,City College of San Francisco,Female,White,Local Student,Part time,Not too helpful,Somewhat effective,Very helpful,Not too difficult
08271,City College of San Francisco,Male,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult
1032,University of San Francisco,Male,White,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
59808,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
65834,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
67161,San Francisco State University,Female,Hispanic,Local Student,Full time,Not too helpful,Somewhat effective,Not helping at all,Not too difficult
23873,San Francisco State University,Male,Others,Local Student,Part time,Very helpful,Somewhat effective,Not helping at all,Not too difficult
66182,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
63989,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
03783,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Very difficult
47839,San Francisco State University,Male,African American,Local Student,Full time,Not related,Somewhat effective,Somewhat helpful,Somewhat difficult
83603,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
56049,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
68768,San Francisco State University,Male,African American,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
96481,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
51901,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
14974,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,No problem at all
80082,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
27264,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
65057,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
16810,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
28953,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
77374,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
97408,University of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
81688,San Francisco State University,Female,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
89131,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
47333,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
11848,City College of San Francisco,Male,White,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
71274,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
58330,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Very helpful,No problem at all
75083,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult
04948,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
05016,San Francisco State University,Female,Hispanic,Local Student,Full time,Not related,Struggle learning in this class,Not helping at all,Somewhat difficult
70286,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
19857,University of San Francisco,Female,White,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
98408,University of San Francisco,Male,White,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
76707,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all
00740,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
00758,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,No problem at all
81776,San Francisco State University,Female,Hispanic,Local Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
04673,University of San Francisco,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
07088,University of San Francisco,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult
25627,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
13996,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
32223,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
26467,San Francisco State University,Male,African American,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
64751,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
85725,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult
88119,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
71298,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Not too effective,Not helping at all,Very difficult
88555,San Francisco State University,Male,Asian,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
86804,University of San Francisco,Female,Asian,International Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
87675,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all
43081,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,No problem at all
56110,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
67222,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
73414,San Francisco State University,Male,African American,Local Student,Full time,Not too helpful,Very effective,Somewhat helpful,Not too difficult
03066,San Francisco State University,Male,White,Local Student,Full time,Not too helpful,Not too effective,Not helping at all,Not too difficult
14002,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
71702,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
78100,University of San Francisco,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
22286,University of San Francisco,Male,African American,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
59582,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
00345,University of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
85430,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
15022,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
76854,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
05186,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
94497,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
67720,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
17568,San Francisco State University,Female,African American,Local Student,Part time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
65678,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
72126,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
21387,San Francisco State University,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Very difficult
43934,City College of San Francisco,Female,African American,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,No problem at all
25196,University of San Francisco,Female,Hispanic,International Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult
60159,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
27229,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
71099,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
03431,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult
04753,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
12742,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Somewhat difficult
75097,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
26579,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
06935,University of San Francisco,Female,White,International Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
85182,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all
98159,University of San Francisco,Male,Asian,Local Student,Full time,Not too helpful,Not too effective,Not too helpful,Somewhat difficult
99093,San Francisco State University,Male,Others,Local Student,Full time,Not too helpful,Not too effective,Not helping at all,Not too difficult
12863,City College of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
87907,City College of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
70511,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult
24283,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Not too helpful,No problem at all
06364,University of San Francisco,Female,Others,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
94292,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
57787,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Not too effective,Not too helpful,Somewhat difficult
02877,University of San Francisco,Female,Others,Local Student,Full time,Not related,Struggle learning in this class,Not helping at all,Somewhat difficult
92321,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,Not too difficult
48081,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
33402,City College of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
52041,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult
71731,City College of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
80027,San Francisco State University,Female,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
15659,San Francisco State University,Male,Asian,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,Very difficult
86175,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
08975,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
09761,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
29161,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
04058,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
89459,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
03556,University of San Francisco,Female,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
49048,City College of San Francisco,Male,Asian,Local Student,Full time,Not too helpful,Very effective,Somewhat helpful,No problem at all
96731,University of San Francisco,Male,Others,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
75650,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
95906,University of San Francisco,Female,White,Local Student,Full time,Not too helpful,Not too effective,Very helpful,No problem at all
00603,University of San Francisco,Female,Hispanic,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,No problem at all
99271,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
23997,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Not too helpful,Not too difficult
12470,University of San Francisco,Female,African American,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult
10165,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
02866,San Francisco State University,Male,African American,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
68191,University of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
96951,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
12374,University of San Francisco,Male,White,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
13794,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all
05809,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult
23775,University of San Francisco,Male,White,International Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all
13503,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult
96427,University of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
00520,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult
95525,University of San Francisco,Female,Asian,International Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
14717,University of San Francisco,Male,Hispanic,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult
15153,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
00517,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
17782,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
97025,University of San Francisco,Female,White,Local Student,Full time,Not too helpful,Struggle learning in this class,Somewhat helpful,Not too difficult
03112,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
01633,University of San Francisco,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
04522,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult
99506,University of San Francisco,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
16822,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Very difficult
96603,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
15277,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
23210,City College of San Francisco,Male,White,Local Student,Full time,Very helpful,Very effective,Not too helpful,Not too difficult
04527,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
14412,University of San Francisco,Female,Hispanic,Local Student,Full time,Not related,Somewhat effective,Somewhat helpful,Somewhat difficult
11126,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
16161,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
07117,University of San Francisco,Female,Asian,International Student,Full time,Not too helpful,Somewhat effective,Very helpful,Not too difficult
22869,University of San Francisco,Female,Hispanic,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult
05894,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
01426,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
22523,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult
00035,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all
01212,University of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
97681,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
59808,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult
28075,San Francisco State University,Male,African American,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
11405,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
